touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000460,,2026-05-24T14:30:01,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,0,Google Analytics,System-Observed
TOUCH-000461,,2026-05-06T13:38:45,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,0,Google Analytics,System-Observed
TOUCH-000462,,2026-05-08T17:43:01,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000463,,2026-05-26T16:03:54,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,0,Google Analytics,System-Observed
TOUCH-000464,,2026-05-05T15:04:15,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,0,Google Analytics,System-Observed
TOUCH-000465,,2026-05-22T08:51:54,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,0,Google Analytics,System-Observed
TOUCH-000466,,2026-05-17T09:43:33,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000467,,2026-05-09T07:09:55,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000468,,2026-05-04T16:50:39,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000469,,2026-05-27T19:39:20,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,0,Google Analytics,System-Observed
TOUCH-000470,,2026-05-11T19:55:53,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,0,Google Analytics,System-Observed
TOUCH-000471,,2026-05-05T12:05:31,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,0,Google Analytics,System-Observed
TOUCH-000472,,2026-05-12T19:11:17,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000473,,2026-05-02T11:05:07,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000474,,2026-05-06T07:02:42,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,0,Google Analytics,System-Observed
TOUCH-000475,,2026-05-11T13:50:37,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000476,,2026-05-03T15:35:04,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000477,,2026-05-14T19:40:49,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000478,,2026-05-19T07:40:13,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000479,,2026-05-30T10:16:01,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,0,Google Analytics,System-Observed
TOUCH-000480,,2026-05-04T16:29:04,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000481,,2026-05-31T17:14:58,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,0,Google Analytics,System-Observed
TOUCH-000482,,2026-05-26T19:12:55,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,0,Google Analytics,System-Observed
TOUCH-000483,,2026-05-06T16:27:12,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000484,,2026-05-19T16:39:59,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CO,,0,Google Analytics,System-Observed
TOUCH-000485,,2026-05-07T17:01:01,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,0,Google Analytics,System-Observed
TOUCH-000486,,2026-05-03T14:18:34,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,0,Google Analytics,System-Observed
TOUCH-000487,,2026-05-14T18:55:29,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000488,,2026-05-12T18:38:38,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000489,,2026-05-29T16:54:04,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,0,Google Analytics,System-Observed
TOUCH-000490,,2026-05-30T07:13:22,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,0,Google Analytics,System-Observed
TOUCH-000491,,2026-05-06T17:50:03,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000492,,2026-05-16T09:22:44,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000493,,2026-05-08T08:37:39,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000494,,2026-05-01T14:14:24,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000495,,2026-05-01T13:44:20,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000496,,2026-05-02T08:04:22,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000497,,2026-05-16T11:27:44,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,0,Google Analytics,System-Observed
TOUCH-000498,,2026-05-25T18:11:34,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,0,Google Analytics,System-Observed
TOUCH-000499,,2026-05-29T10:35:53,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,0,Google Analytics,System-Observed
TOUCH-000500,,2026-05-28T13:41:08,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000501,,2026-05-02T16:42:31,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CO,,0,Google Analytics,System-Observed
TOUCH-000502,,2026-05-17T17:44:10,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000503,,2026-05-05T18:39:11,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000504,,2026-05-22T19:35:23,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,0,Google Analytics,System-Observed
TOUCH-000505,,2026-05-16T14:01:19,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000506,,2026-05-02T10:54:32,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,0,Google Analytics,System-Observed
TOUCH-000507,,2026-05-08T19:39:39,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,0,Google Analytics,System-Observed
TOUCH-000508,,2026-05-07T14:11:48,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000509,,2026-05-21T17:01:13,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000510,,2026-05-09T09:46:28,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,0,Google Analytics,System-Observed
TOUCH-000511,INQ-000230,2026-06-11T15:04:41,Local,GBP,,,,,,,https://harborridge.example.test/contact,NV,,1,GBP,System-Observed
TOUCH-000512,INQ-000231,2026-06-14T08:29:41,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CA,23.65,1,Google Ads,System-Observed
TOUCH-000513,INQ-000232,2026-06-13T10:06:52,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,1,Google Organic,System-Observed
TOUCH-000514,INQ-000233,2026-06-12T11:53:53,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,1,Google Organic,System-Observed
TOUCH-000515,INQ-000235,2026-06-23T17:03:52,Direct,,,,,,,,https://harborridge.example.test/,TX,,1,Direct / Analytics,System-Observed
TOUCH-000516,INQ-000240,2026-06-11T06:06:19,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,1,Google Organic,System-Observed
TOUCH-000517,INQ-000242,2026-06-17T18:33:43,Local,GBP,,,,,,,https://harborridge.example.test/contact,CO,,1,GBP,System-Observed
TOUCH-000518,INQ-000243,2026-06-05T17:34:48,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,TX,41.48,1,Google Ads,System-Observed
TOUCH-000519,INQ-000244,2026-06-25T18:05:08,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,1,Google Organic,System-Observed
TOUCH-000520,INQ-000245,2026-06-10T09:26:35,Local,GBP,,,,,,,https://harborridge.example.test/contact,CA,,1,GBP,System-Observed
TOUCH-000521,INQ-000248,2026-06-04T20:34:40,Local,GBP,,,,,,,https://harborridge.example.test/contact,NY,,1,GBP,System-Observed
TOUCH-000522,INQ-000249,2026-06-26T15:37:52,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,24.63,1,Microsoft Ads,System-Observed
TOUCH-000523,INQ-000250,2026-06-19T06:53:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,39.95,1,Google Ads,System-Observed
TOUCH-000524,INQ-000251,2026-06-16T10:37:45,Local,GBP,,,,,,,https://harborridge.example.test/contact,NY,,1,GBP,System-Observed
TOUCH-000525,INQ-000252,2026-06-27T15:22:47,Direct,,,,,,,,https://harborridge.example.test/,WA,,1,Direct / Analytics,System-Observed
TOUCH-000526,INQ-000253,2026-06-09T12:16:38,Local,GBP,,,,,,,https://harborridge.example.test/contact,NV,,1,GBP,System-Observed
TOUCH-000527,INQ-000255,2026-06-26T20:15:55,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,1,Google Organic,System-Observed
TOUCH-000528,INQ-000258,2026-06-03T17:23:00,Direct,,,,,,,,https://harborridge.example.test/,AZ,,1,Direct / Analytics,System-Observed
TOUCH-000529,INQ-000259,2026-06-11T10:22:12,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,1,Google Organic,System-Observed
TOUCH-000530,INQ-000261,2026-06-11T20:24:18,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,1,Google Organic,System-Observed
TOUCH-000531,INQ-000262,2026-06-16T13:45:34,Direct,,,,,,,,https://harborridge.example.test/,WA,,1,Direct / Analytics,System-Observed
TOUCH-000532,INQ-000263,2026-06-01T16:21:01,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CO,25.04,1,Google Ads,System-Observed
TOUCH-000533,INQ-000264,2026-06-19T10:11:46,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,1,Google Organic,System-Observed
TOUCH-000534,INQ-000266,2026-06-08T12:51:37,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,NV,42.49,1,Google Ads,System-Observed
TOUCH-000535,INQ-000269,2026-06-06T10:10:02,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CA,15.75,1,Google Ads,System-Observed
TOUCH-000536,INQ-000273,2026-06-24T10:44:17,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,NV,18.58,1,Google Ads,System-Observed
TOUCH-000537,INQ-000274,2026-06-16T16:12:08,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NY,23.28,1,Google Ads,System-Observed
TOUCH-000538,INQ-000275,2026-06-02T10:43:54,Local,GBP,,,,,,,https://harborridge.example.test/contact,WA,,1,GBP,System-Observed
TOUCH-000539,INQ-000278,2026-06-14T20:08:49,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,41.79,1,Google Ads,System-Observed
TOUCH-000540,INQ-000279,2026-06-02T13:04:41,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,TX,18.88,1,Google Ads,System-Observed
TOUCH-000541,INQ-000282,2026-06-15T15:59:11,Direct,,,,,,,,https://harborridge.example.test/,AZ,,1,Direct / Analytics,System-Observed
TOUCH-000542,INQ-000283,2026-06-07T11:53:14,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NV,27.1,1,Google Ads,System-Observed
TOUCH-000543,INQ-000284,2026-06-01T08:41:05,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,1,Google Organic,System-Observed
TOUCH-000544,INQ-000286,2026-06-15T16:40:10,Direct,,,,,,,,https://harborridge.example.test/,NY,,1,Direct / Analytics,System-Observed
TOUCH-000545,INQ-000289,2026-06-20T09:19:40,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,1,Google Organic,System-Observed
TOUCH-000546,INQ-000290,2026-06-03T11:00:19,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,OR,28.89,1,Google Ads,System-Observed
TOUCH-000547,INQ-000291,2026-06-08T16:25:24,Local,GBP,,,,,,,https://harborridge.example.test/contact,CO,,1,GBP,System-Observed
TOUCH-000548,INQ-000292,2026-06-06T14:47:31,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,AZ,22.08,1,Google Ads,System-Observed
TOUCH-000549,INQ-000293,2026-06-15T15:16:00,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,16.14,1,Google Ads,System-Observed
TOUCH-000550,INQ-000294,2026-06-03T18:23:51,Direct,,,,,,,,https://harborridge.example.test/,AZ,,1,Direct / Analytics,System-Observed
TOUCH-000551,INQ-000296,2026-06-12T18:29:17,Direct,,,,,,,,https://harborridge.example.test/,OR,,1,Direct / Analytics,System-Observed
TOUCH-000552,INQ-000298,2026-06-03T14:37:47,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,40.85,1,Google Ads,System-Observed
TOUCH-000553,INQ-000303,2026-06-11T13:14:15,Local,GBP,,,,,,,https://harborridge.example.test/contact,OR,,1,GBP,System-Observed
TOUCH-000554,INQ-000304,2026-06-14T14:58:09,Paid Social,Meta,CMP-3001,Family Support Awareness,Family Support,,,,https://harborridge.example.test/family-support,AZ,13.88,1,Meta,System-Observed
TOUCH-000555,INQ-000305,2026-06-11T06:52:08,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,19.01,1,Microsoft Ads,System-Observed
TOUCH-000556,INQ-000306,2026-06-14T10:08:21,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,UT,27.46,1,Google Ads,System-Observed
TOUCH-000557,INQ-000307,2026-06-14T16:55:57,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,1,Google Organic,System-Observed
