touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000334,,2026-05-03T18:17:11,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NV,44.99,0,Google Ads,System-Observed
TOUCH-000335,,2026-05-05T10:32:15,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,OR,17.9,0,Google Ads,System-Observed
TOUCH-000336,,2026-05-27T08:01:08,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,CO,31.39,0,Google Ads,System-Observed
TOUCH-000337,,2026-05-27T17:24:24,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,UT,39.41,0,Google Ads,System-Observed
TOUCH-000338,,2026-05-24T20:28:27,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,FL,44.57,0,Google Ads,System-Observed
TOUCH-000339,,2026-05-02T11:40:20,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,AZ,39.47,0,Google Ads,System-Observed
TOUCH-000340,,2026-05-30T11:14:15,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,TX,42.71,0,Google Ads,System-Observed
TOUCH-000341,,2026-05-19T18:04:59,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,TX,30.15,0,Google Ads,System-Observed
TOUCH-000342,,2026-05-01T14:59:49,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,FL,41.95,0,Google Ads,System-Observed
TOUCH-000343,,2026-05-01T07:54:43,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,AZ,19.04,0,Google Ads,System-Observed
TOUCH-000344,,2026-05-09T19:39:08,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NY,13.48,0,Microsoft Ads,System-Observed
TOUCH-000345,,2026-05-03T10:18:45,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,WA,12.63,0,Microsoft Ads,System-Observed
TOUCH-000346,,2026-05-01T17:40:41,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CO,26.89,0,Microsoft Ads,System-Observed
TOUCH-000347,,2026-05-18T19:15:35,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,11.77,0,Microsoft Ads,System-Observed
TOUCH-000348,,2026-05-01T20:38:14,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,WA,22.15,0,Microsoft Ads,System-Observed
TOUCH-000349,,2026-05-25T19:17:31,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NY,30.9,0,Microsoft Ads,System-Observed
TOUCH-000350,,2026-05-20T15:07:06,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,TX,12.39,0,Microsoft Ads,System-Observed
TOUCH-000351,,2026-05-26T14:00:09,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,AZ,26.39,0,Microsoft Ads,System-Observed
TOUCH-000352,,2026-05-02T16:30:16,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,OR,11.32,0,Microsoft Ads,System-Observed
TOUCH-000353,,2026-05-17T09:08:18,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,WA,8.86,0,Microsoft Ads,System-Observed
TOUCH-000354,,2026-05-23T18:08:47,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,OR,14.85,0,Microsoft Ads,System-Observed
TOUCH-000355,,2026-05-09T19:16:02,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,FL,12.32,0,Microsoft Ads,System-Observed
TOUCH-000356,,2026-05-23T08:22:48,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Admissions,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,26.23,0,Microsoft Ads,System-Observed
TOUCH-000357,,2026-05-12T11:08:18,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,10.56,0,Microsoft Ads,System-Observed
TOUCH-000358,,2026-05-20T10:40:17,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,27.46,0,Microsoft Ads,System-Observed
TOUCH-000359,,2026-05-17T11:39:53,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,WA,19.93,0,Microsoft Ads,System-Observed
TOUCH-000360,,2026-05-20T10:22:54,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,WA,25.02,0,Microsoft Ads,System-Observed
TOUCH-000361,,2026-05-17T07:34:56,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CO,17.39,0,Microsoft Ads,System-Observed
TOUCH-000362,,2026-05-13T10:08:34,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CA,29.32,0,Microsoft Ads,System-Observed
TOUCH-000363,,2026-05-07T15:24:30,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,NV,9.3,0,Microsoft Ads,System-Observed
TOUCH-000364,,2026-05-27T20:03:03,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,CA,21.27,0,Microsoft Ads,System-Observed
TOUCH-000365,,2026-05-22T15:33:04,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NV,16.13,0,Microsoft Ads,System-Observed
TOUCH-000366,,2026-05-04T18:05:21,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,NY,25.08,0,Microsoft Ads,System-Observed
TOUCH-000367,,2026-05-17T11:47:58,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,WA,28.69,0,Microsoft Ads,System-Observed
TOUCH-000368,,2026-05-16T18:11:13,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,FL,12.82,0,Microsoft Ads,System-Observed
TOUCH-000369,,2026-05-11T16:07:40,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,14.82,0,Microsoft Ads,System-Observed
TOUCH-000370,,2026-05-10T08:25:21,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,22.28,0,Microsoft Ads,System-Observed
TOUCH-000371,,2026-05-04T10:59:49,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,8.1,0,Microsoft Ads,System-Observed
TOUCH-000372,,2026-05-04T08:03:17,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,OR,21.99,0,Microsoft Ads,System-Observed
TOUCH-000373,,2026-05-05T18:40:04,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,AZ,25.77,0,Microsoft Ads,System-Observed
TOUCH-000374,,2026-05-26T20:03:43,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,TX,24.11,0,Microsoft Ads,System-Observed
TOUCH-000375,,2026-05-20T11:54:48,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,NY,13.39,0,Microsoft Ads,System-Observed
TOUCH-000376,,2026-05-05T08:50:28,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CA,26.9,0,Microsoft Ads,System-Observed
TOUCH-000377,,2026-05-12T16:51:55,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,TX,11.89,0,Microsoft Ads,System-Observed
TOUCH-000378,,2026-05-04T16:32:53,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,TX,27.3,0,Microsoft Ads,System-Observed
TOUCH-000379,,2026-05-19T07:54:20,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,28.37,0,Microsoft Ads,System-Observed
TOUCH-000380,,2026-05-31T16:41:16,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,FL,25.34,0,Microsoft Ads,System-Observed
TOUCH-000381,,2026-05-12T14:01:02,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,TX,31.44,0,Microsoft Ads,System-Observed
TOUCH-000382,,2026-05-24T19:46:07,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NV,13.48,0,Microsoft Ads,System-Observed
TOUCH-000383,,2026-05-15T20:01:51,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,12.18,0,Microsoft Ads,System-Observed
TOUCH-000384,,2026-05-21T18:12:23,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,AZ,14.34,0,Microsoft Ads,System-Observed
TOUCH-000385,,2026-05-26T15:37:26,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NY,29.69,0,Microsoft Ads,System-Observed
TOUCH-000386,,2026-05-09T19:35:44,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CO,28.7,0,Microsoft Ads,System-Observed
TOUCH-000387,,2026-05-24T15:13:46,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,TX,22.49,0,Microsoft Ads,System-Observed
TOUCH-000388,,2026-05-18T09:43:03,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,FL,21.58,0,Microsoft Ads,System-Observed
TOUCH-000389,,2026-05-16T20:43:21,Paid Social,Meta,CMP-3002,Recovery Journey - Lookalike,Family Support,,,,https://harborridge.example.test/family-support,FL,8.53,0,Meta,System-Observed
TOUCH-000390,,2026-05-22T13:36:40,Paid Social,Meta,CMP-3003,Local Community Awareness,Family Support,,,,https://harborridge.example.test/family-support,WA,11.55,0,Meta,System-Observed
TOUCH-000391,,2026-05-19T10:57:01,Paid Social,Meta,CMP-3002,Recovery Journey - Lookalike,Family Support,,,,https://harborridge.example.test/family-support,FL,13.68,0,Meta,System-Observed
TOUCH-000392,,2026-05-20T07:36:24,Paid Social,Meta,CMP-3002,Recovery Journey - Lookalike,Family Support,,,,https://harborridge.example.test/family-support,FL,4.43,0,Meta,System-Observed
